ID,lat,lng,mag,obsvTime,hypoCentDist,regionID
6958,33.31457,-117.20479,0.082621766662692,14.229034441982,89.211245161285,2
6959,33.3282,-117.37917,0.43558824761368,15.841912508087,88.226757799921,2
6959,33.3282,-117.37917,0.087117649522736,13.372928699819,88.226757799921,2
6960,33.36338,-117.09457,0.413779840063,16.798202041243,97.260167796846,2
6960,33.36338,-117.09457,0.082755968012599,13.925058915267,97.260167796846,2
6961,32.29542,-116.93475,0.54967255994831,13.606898982195,56.648798022598,2
6961,32.29542,-116.93475,0.10993451198966,12.082505186025,56.648798022598,2
6962,32.89447,-116.81836,0.42243843863291,14.509130293217,71.005823254829,2
6962,32.89447,-116.81836,0.084487687726582,12.603423956823,71.005823254829,2
6963,33.20443,-117.15525,0.52693104755541,14.695397738173,79.012990633798,2
6963,33.20443,-117.15525,0.10538620951108,12.710968671,79.012990633798,2
6964,33.04046,-117.04712,0.54235763444828,14.343086515996,67.425014481876,2
6964,33.04046,-117.04712,0.10847152688966,12.507555725171,67.425014481876,2
6965,32.50512,-116.82648,0.49670120749199,14.127105729164,59.157433031362,2
6965,32.50512,-116.82648,0.099340241498398,12.382855501827,59.157433031362,2
6966,33.07647,-116.86838,0.4683853716948,16.114228716007,80.550356806048,2
6966,33.07647,-116.86838,0.09367707433896,13.53015514781,80.550356806048,2
6967,33.14265,-117.04712,0.43661663104951,15.081935514679,76.927987688806,2
6967,33.14265,-117.04712,0.087323326209903,12.934142906858,76.927987688806,2
6968,32.68382,-116.91659,0.66157837861124,13.486802857056,53.043749264495,2
6968,32.68382,-116.91659,0.13231567572225,12.013165621857,53.043749264495,2
6969,33.14863,-117.00798,0.41395500528154,15.057996276818,79.273091891133,2
6969,33.14863,-117.00798,0.082791001056309,12.920321175992,79.273091891133,2
6970,32.8726,-116.78061,0.37115516478521,14.435562320573,72.666094643789,2
6970,32.8726,-116.78061,0.074231032957043,12.56094822204,72.666094643789,2
6971,33.29824,-117.11815,0.4400008129019,16.095694148785,89.808131910528,2
6971,33.29824,-117.11815,0.088000162580379,13.519453896527,89.808131910528,2
6972,33.43435,-117.1709,0.38660412479019,16.678301651962,102.7099454645,2
6972,33.43435,-117.1709,0.077320824958039,13.855832362565,102.7099454645,2
6973,32.8672,-116.97743,0.52462302773057,14.162108203991,57.65621585509,2
6973,32.8672,-116.97743,0.10492460554611,12.403064782904,57.65621585509,2
6974,32.70985,-116.95766,0.65896944430029,13.359015005928,50.508352439042,2
6974,32.70985,-116.95766,0.13179388886006,11.939385107349,50.508352439042,2
6975,32.27335,-116.80871,0.53223980898732,15.730101250527,67.838423107334,2
6975,32.27335,-116.80871,0.10644796179746,13.308372546493,67.838423107334,2
6976,33.2118,-117.14135,0.54550210122285,14.825913375537,80.204142484708,2
6976,33.2118,-117.14135,0.10910042024457,12.786324119825,80.204142484708,2
6977,33.40425,-117.2026,0.38766545836338,16.488034654229,98.816738778261,2
6977,33.40425,-117.2026,0.077533091672676,13.745978437777,98.816738778261,2
6978,32.368,-116.98663,0.57718644599172,13.52754921429,48.881796266614,2
6978,32.368,-116.98663,0.11543728919834,12.036691232269,48.881796266614,2
6979,33.42995,-117.33927,0.42438345244055,16.736287504561,99.628696562653,2
6979,33.42995,-117.33927,0.084876690488109,13.889311492241,99.628696562653,2
6980,32.85205,-116.71813,0.4497290498007,15.767676919141,76.617629566397,2
6980,32.85205,-116.71813,0.089945809960139,13.330067505278,76.617629566397,2
6981,32.30519,-116.98424,0.64812771777582,13.491450481927,52.300196710548,2
6981,32.30519,-116.98424,0.12962554355516,12.015849008041,52.300196710548,2
6982,33.16676,-117.1173,0.37860914654156,14.707398025797,76.468533587237,2
6982,33.16676,-117.1173,0.075721829308312,12.717897243532,76.468533587237,2
6983,32.69672,-116.93913,0.60484916500819,13.654017685111,51.562430866802,2
6983,32.69672,-116.93913,0.12096983300164,12.109709979856,51.562430866802,2
6984,32.75008,-116.84395,0.50667683177134,13.960550309271,61.607542297315,2
6984,32.75008,-116.84395,0.10133536635427,12.286691864475,61.607542297315,2
6985,33.15076,-116.9984,0.45803527286431,15.223957827169,79.924857451612,2
6985,33.15076,-116.9984,0.091607054572863,13.016141932545,79.924857451612,2
6986,32.95853,-116.75776,0.42775741536606,15.478023160928,79.524439977497,2
6986,32.95853,-116.75776,0.085551483073212,13.162830924323,79.524439977497,2
6987,33.24085,-117.27155,0.48447968057223,15.256189941114,80.003631867171,2
6987,33.24085,-117.27155,0.096895936114446,13.034751698103,80.003631867171,2
6988,33.20976,-117.02806,0.39480798510715,15.780741508119,84.207537453426,2
6988,33.20976,-117.02806,0.078961597021431,13.337610570508,84.207537453426,2
6989,32.7715,-116.94663,0.52515686698792,13.58144295408,54.201455634069,2
6989,32.7715,-116.94663,0.10503137339758,12.067807710208,54.201455634069,2
6990,32.96993,-116.81035,0.50644032767543,15.03846589892,76.441119598326,2
6990,32.96993,-116.81035,0.10128806553509,12.909044976282,76.441119598326,2
6991,32.24959,-116.86527,0.5315111627993,14.419369004786,64.612561853038,2
6991,32.24959,-116.86527,0.10630223255986,12.551598732556,64.612561853038,2
6992,33.21795,-117.18993,0.48811434919354,15.357580079727,79.409536033515,2
6992,33.21795,-117.18993,0.097622869838709,13.093291039103,79.409536033515,2
6993,32.46201,-116.90921,0.55467656324658,13.592817320471,52.386297771676,2
6993,32.46201,-116.90921,0.11093531264932,12.074374896346,52.386297771676,2
6994,32.46986,-116.81689,0.59343958331189,13.57946977005,60.462950045131,2
6994,32.46986,-116.81689,0.11868791666238,12.066668458458,60.462950045131,2
6995,32.98957,-117.09462,0.51029257310502,13.548976095835,60.472457874575,2
6995,32.98957,-117.09462,0.102058514621,12.04906241099,60.472457874575,2
6996,33.18297,-117.33623,0.45620054546651,14.777289087615,72.820457810006,2
6996,33.18297,-117.33623,0.091240109093302,12.758250050586,72.820457810006,2
6997,32.61692,-116.77301,0.46337581201915,14.223420677296,64.266866839602,2
6997,32.61692,-116.77301,0.092675162403829,12.438464594282,64.266866839602,2
6998,32.53264,-116.81399,0.60220310049479,13.877251392529,60.119765937146,2
6998,32.53264,-116.81399,0.12044062009896,12.238597801691,60.119765937146,2
6999,33.09066,-117.08528,0.48316995412542,14.864987508601,70.301086054503,2
6999,33.09066,-117.08528,0.096633990825085,12.808884242841,70.301086054503,2
7000,33.34052,-117.27147,0.43236849264116,16.771682425291,90.717121259367,2
7000,33.34052,-117.27147,0.086473698528232,13.909747358713,90.717121259367,2
